x,y,z
-54.884613037109375,-11.612586975097656,-9.903280258178711
-54.777801513671875,-11.692248344421387,-9.964261054992676
-54.67300796508789,-11.750725746154785,-10.001312255859375
-54.57135772705078,-11.788966178894043,-10.01608943939209
-54.4691047668457,-11.829889297485352,-10.03366756439209
-54.36594772338867,-11.878466606140137,-10.059826850891113
-54.2745475769043,-11.888333320617676,-10.111769676208496
-55.645538330078125,-11.166533470153809,-9.743189811706543
-55.7147216796875,-11.112549781799316,-9.745072364807129
-55.54185104370117,-11.218530654907227,-9.773290634155273
-55.4375114440918,-11.273066520690918,-9.806032180786133
-55.33279037475586,-11.33204460144043,-9.843767166137695
-55.22952651977539,-11.380084991455078,-9.869461059570312
-55.12644577026367,-11.429418563842773,-9.896442413330078
-55.02313232421875,-11.47691822052002,-9.921354293823242
-54.9190559387207,-11.53351879119873,-9.95661735534668
-54.81304931640625,-11.604593276977539,-10.007932662963867
-54.708309173583984,-11.663422584533691,-10.04550552368164
-54.60567092895508,-11.687154769897461,-10.073906898498535
-54.50753402709961,-11.72134780883789,-10.094887733459473
-54.41022872924805,-11.761333465576172,-10.123237609863281
-54.31254577636719,-11.7988920211792,-10.148447036743164
-55.55645751953125,-11.10569953918457,-9.84121322631836
-55.65485763549805,-11.066278457641602,-9.813902854919434
-55.47356033325195,-11.17700481414795,-9.840296745300293
-55.36930465698242,-11.239214897155762,-9.881778717041016
-55.263858795166016,-11.300028800964355,-9.921520233154297
-55.16009521484375,-11.351705551147461,-9.95119857788086
-55.03260040283203,-11.421180725097656,-9.977553367614746
-55.0709114074707,-11.348073959350586,-10.034134864807129
-54.9356575012207,-11.4707612991333,-10.017420768737793
-54.83858871459961,-11.5265531539917,-10.064891815185547
-54.74198532104492,-11.57851791381836,-10.107707023620605
-54.64325714111328,-11.608804702758789,-10.123994827270508
-55.39926528930664,-11.113409042358398,-9.955121994018555
-55.496402740478516,-11.064957618713379,-9.916696548461914
-55.30284118652344,-11.173487663269043,-10.007905960083008
-55.168357849121094,-11.301769256591797,-9.998207092285156
-55.205753326416016,-11.222290992736816,-10.046853065490723
-56.688114166259766,-14.851961135864258,-7.923114776611328
-56.58154296875,-14.869643211364746,-7.925830841064453
-56.63362503051758,-14.766061782836914,-7.917232990264893
-56.74021911621094,-14.748528480529785,-7.9146809577941895
-56.78293228149414,-14.801093101501465,-7.919492244720459
-56.81083297729492,-14.891603469848633,-7.928100109100342
-56.743797302246094,-14.939127922058105,-7.928165435791016
-56.6314811706543,-14.959132194519043,-7.930675983428955
-56.47417068481445,-14.888801574707031,-7.932534694671631
-56.527042388916016,-14.783662796020508,-7.919662952423096
-56.52005386352539,-14.978072166442871,-7.930327415466309
-56.3685417175293,-14.905976295471191,-7.934314727783203
-56.41962432861328,-14.802507400512695,-7.925624370574951
-56.4058723449707,-14.99924087524414,-7.934875965118408
-56.26108932495117,-14.924574851989746,-7.939411163330078
-56.313175201416016,-14.821022033691406,-7.930912494659424
-56.29263687133789,-15.019721031188965,-7.938226699829102
-56.2056999206543,-14.839485168457031,-7.935528755187988
-56.17759323120117,-15.041720390319824,-7.944866180419922
-56.16831970214844,-14.918387413024902,-7.938542366027832
-55.94575881958008,-14.973067283630371,-7.936501502990723
-55.84442901611328,-14.98509407043457,-7.925102710723877
-55.89479064941406,-14.883630752563477,-7.921906471252441
-56.03089904785156,-14.889162063598633,-7.926540374755859
-56.00910949707031,-14.978075981140137,-7.946653842926025
-55.957313537597656,-15.076766967773438,-7.93779182434082
-55.73966979980469,-15.001263618469238,-7.92421817779541
-55.792518615722656,-14.896183967590332,-7.911540985107422
-55.85037612915039,-15.092020988464355,-7.929044246673584
-55.68861389160156,-14.911450386047363,-7.908281326293945
-55.7353401184082,-15.11410140991211,-7.935969829559326
-55.708290100097656,-15.058143615722656,-7.928445816040039
-56.6839714050293,-14.664525032043457,-7.913748741149902
-56.7896842956543,-14.647907257080078,-7.913572788238525
-56.85719299316406,-14.797589302062988,-7.9269118309021
-56.58087158203125,-14.678336143493652,-7.906601905822754
-56.475215911865234,-14.69534683227539,-7.907805919647217
-56.36777877807617,-14.714056015014648,-7.913287162780762
-56.261260986328125,-14.73209285736084,-7.917253494262695
-56.13248825073242,-14.879067420959473,-7.933113098144531
-56.18072509765625,-14.784052848815918,-7.927556991577148
-55.843727111816406,-14.793594360351562,-7.90519905090332
-55.94513702392578,-14.78209400177002,-7.918421745300293
-55.73893737792969,-14.809540748596191,-7.903859615325928
-55.63583755493164,-14.823378562927246,-7.89680814743042
-55.59196090698242,-14.999640464782715,-7.916577339172363
-55.542076110839844,-14.910649299621582,-7.903683185577393
-56.735198974609375,-14.562036514282227,-7.907790184020996
-56.852622985839844,-14.578526496887207,-7.910418510437012
-56.90544891357422,-14.702712059020996,-7.921835899353027
-56.631160736083984,-14.576423645019531,-7.902182102203369
-56.52814483642578,-14.590798377990723,-7.896637439727783
-56.42152404785156,-14.608168601989746,-7.898614406585693
-56.316795349121094,-14.624536514282227,-7.898402690887451
-56.1273193359375,-14.69876766204834,-7.913446426391602
-56.179168701171875,-14.6009521484375,-7.894900321960449
-55.894107818603516,-14.692268371582031,-7.902482986450195
-55.99714660644531,-14.678022384643555,-7.908097267150879
-56.02488708496094,-14.710010528564453,-7.912615776062012
-56.0772819519043,-14.795327186584473,-7.9263434410095215
-55.79016876220703,-14.70730209350586,-7.89876651763916
-55.699462890625,-14.744330406188965,-7.896883964538574
-55.597686767578125,-14.63150405883789,-7.871313571929932
-55.65290832519531,-14.68647575378418,-7.886457443237305
-55.51516342163086,-14.834356307983398,-7.885899066925049
-55.56813430786133,-14.737342834472656,-7.876443862915039
-56.683250427246094,-14.47288990020752,-7.893364429473877
-56.78804397583008,-14.456957817077637,-7.895112991333008
-56.581077575683594,-14.48611068725586,-7.8849921226501465
-56.47360610961914,-14.504587173461914,-7.890017032623291
-56.3680419921875,-14.522184371948242,-7.8929243087768555
-56.2623176574707,-14.538721084594727,-7.8928141593933105
-55.946144104003906,-14.588367462158203,-7.8927321434021
-56.07577896118164,-14.61258316040039,-7.895666599273682
-55.84223175048828,-14.603597640991211,-7.889375686645508
-55.73469924926758,-14.621771812438965,-7.887519359588623
-56.73527526855469,-14.369121551513672,-7.884096145629883
-56.822776794433594,-14.366473197937012,-7.889986038208008
-56.900272369384766,-14.522552490234375,-7.902646064758301
-56.948486328125,-14.42737865447998,-7.896195411682129
-56.63047790527344,-14.385040283203125,-7.88266134262085
-56.52480697631836,-14.401915550231934,-7.883385181427002
-56.418312072753906,-14.420117378234863,-7.887930870056152
-56.31180953979492,-14.438276290893555,-7.891968727111816
-56.1864128112793,-14.508855819702148,-7.894514083862305
-56.228580474853516,-14.449738502502441,-7.8924455642700195
-55.896060943603516,-14.498276710510254,-7.876308441162109
-55.99997329711914,-14.483065605163574,-7.879762172698975
-55.78742218017578,-14.515533447265625,-7.876946449279785
-55.68281173706055,-14.554482460021973,-7.875313758850098
-56.680824279785156,-14.283496856689453,-7.879179000854492
-56.785736083984375,-14.26813793182373,-7.882215976715088
-56.5751838684082,-14.300590515136719,-7.880672931671143
-56.46958541870117,-14.317968368530273,-7.882810592651367
-56.36391067504883,-14.334831237792969,-7.883851528167725
-56.25727462768555,-14.352065086364746,-7.885347843170166
-56.10310745239258,-14.469452857971191,-7.887272834777832
-56.051177978515625,-14.38044261932373,-7.873327255249023
-56.15337371826172,-14.36735725402832,-7.882180213928223
-56.123069763183594,-14.518023490905762,-7.89157772064209
-55.947181701660156,-14.39508056640625,-7.868578910827637
-55.841426849365234,-14.411380767822266,-7.868743419647217
-55.734619140625,-14.434674263000488,-7.868943691253662
-55.63666915893555,-14.477839469909668,-7.865519046783447
-55.536495208740234,-14.49087142944336,-7.853472709655762
-55.513816833496094,-14.645684242248535,-7.855858325958252
-55.479270935058594,-14.565390586853027,-7.844839096069336
-56.73202896118164,-14.180878639221191,-7.872738361358643
-56.8369026184082,-14.165255546569824,-7.8752288818359375
-56.94055938720703,-14.248995780944824,-7.885047435760498
-56.89238357543945,-14.344212532043457,-7.891694068908691
-56.626407623291016,-14.198081970214844,-7.874617099761963
-56.518096923828125,-14.217788696289062,-7.88276481628418
-56.41336441040039,-14.234128952026367,-7.882453918457031
-56.309391021728516,-14.248945236206055,-7.877971649169922
-56.20721435546875,-14.262110710144043,-7.8694047927856445
-56.10320281982422,-14.27646541595459,-7.863697528839111
-55.995845794677734,-14.295713424682617,-7.870689392089844
-55.891822814941406,-14.3101806640625,-7.865367412567139
-55.787105560302734,-14.326642036437988,-7.8644022941589355
-55.68326950073242,-14.349639892578125,-7.861751556396484
-55.580989837646484,-14.369100570678711,-7.853481769561768
-55.473777770996094,-14.375482559204102,-7.840811252593994
-55.41929626464844,-14.462069511413574,-7.833108901977539
-56.785892486572266,-14.075769424438477,-7.860443115234375
-56.831966400146484,-14.080094337463379,-7.864964485168457
-56.88534927368164,-14.165233612060547,-7.877867221832275
-56.67926788330078,-14.093084335327148,-7.862225532531738
-56.57278823852539,-14.111407279968262,-7.8668389320373535
-56.46630096435547,-14.129648208618164,-7.871166706085205
-56.35718536376953,-14.150588035583496,-7.882431507110596
-56.25838088989258,-14.159228324890137,-7.862417697906494
-56.15526580810547,-14.17296314239502,-7.854975700378418
-56.048736572265625,-14.190918922424316,-7.8586554527282715
-55.94218063354492,-14.208711624145508,-7.861760139465332
-55.837398529052734,-14.224739074707031,-7.860710144042969
-55.73269271850586,-14.241304397583008,-7.85867166519165
-55.629798889160156,-14.256601333618164,-7.852026462554932
-55.525630950927734,-14.270106315612793,-7.8422017097473145
-55.421958923339844,-14.279915809631348,-7.831840991973877
-55.35877227783203,-14.369175910949707,-7.826975345611572
-56.731388092041016,-13.989789009094238,-7.854275703430176
-56.879295349121094,-13.985787391662598,-7.862155437469482
-56.626583099365234,-14.005626678466797,-7.852554798126221
-56.520103454589844,-14.023948669433594,-7.857168197631836
-56.41095733642578,-14.044864654541016,-7.8683342933654785
-56.30693054199219,-14.059110641479492,-7.862245559692383
-56.20565414428711,-14.071691513061523,-7.852453708648682
-56.099971771240234,-14.088512420654297,-7.852986812591553
-55.99436569213867,-14.105836868286133,-7.854933738708496
-55.88774871826172,-14.12321949005127,-7.856593608856201
-55.78300857543945,-14.139524459838867,-7.855051040649414
-55.67893981933594,-14.153678894042969,-7.8489861488342285
-55.57568359375,-14.166444778442383,-7.839955806732178
-55.47150802612305,-14.179682731628418,-7.83103609085083
-55.3695182800293,-14.194145202636719,-7.824487209320068
-55.32636642456055,-14.289527893066406,-7.823591709136963
-56.67778396606445,-13.902974128723145,-7.846020698547363
-56.78515625,-13.884038925170898,-7.840086460113525
-56.57212448120117,-13.920153617858887,-7.8478007316589355
-56.46387481689453,-13.94003963470459,-7.856208801269531
-56.357269287109375,-13.957490921020508,-7.858471393585205
-56.253379821777344,-13.972885131835938,-7.8556904792785645
-56.14944839477539,-13.987751007080078,-7.851398944854736
-56.04460525512695,-14.003565788269043,-7.849582672119141
-55.9389762878418,-14.020750999450684,-7.850319862365723
-55.834251403808594,-14.03718376159668,-7.8492560386657715
-55.73027801513672,-14.051996231079102,-7.843318462371826
-55.62602615356445,-14.064900398254395,-7.834286689758301
-55.52268981933594,-14.076871871948242,-7.825381755828857
-55.41883087158203,-14.09251594543457,-7.819826126098633
-55.31475067138672,-14.113495826721191,-7.81952428817749
-55.270965576171875,-14.233274459838867,-7.820260524749756
-56.731632232666016,-13.797789573669434,-7.833434104919434
-56.87407684326172,-13.805368423461914,-7.841691493988037
-56.92843246459961,-13.890000343322754,-7.852926731109619
-56.624237060546875,-13.81678295135498,-7.839559078216553
-56.515953063964844,-13.836458206176758,-7.847611427307129
-56.40935516357422,-13.853938102722168,-7.849973201751709
-56.303733825683594,-13.871376037597656,-7.852304935455322
-56.198089599609375,-13.888442039489746,-7.853700160980225
-56.09416580200195,-13.903389930725098,-7.849697589874268
-55.99026870727539,-13.918726921081543,-7.845996856689453
-55.88637924194336,-13.93411636352539,-7.841344356536865
-55.78237533569336,-13.948529243469238,-7.83437442779541
-55.67908477783203,-13.961048126220703,-7.824478626251221
-55.577476501464844,-13.971067428588867,-7.815117835998535
-55.476112365722656,-13.982958793640137,-7.809791564941406
-55.376625061035156,-14.000646591186523,-7.810856342315674
-55.23893356323242,-14.069659233093262,-7.827788829803467
-55.29094314575195,-14.001725196838379,-7.820729732513428
-55.214176177978516,-14.166802406311035,-7.825194358825684
-56.677146911621094,-13.711918830871582,-7.827651500701904
-56.781864166259766,-13.695467948913574,-7.827573299407959
-56.567970275878906,-13.732635498046875,-7.838148593902588
-56.460548400878906,-13.75125789642334,-7.843339920043945
-56.355770111083984,-13.767494201660156,-7.842648029327393
-56.25008010864258,-13.784247398376465,-7.84330415725708
-56.14363479614258,-13.802788734436035,-7.848687171936035
-56.039546966552734,-13.816787719726562,-7.844231605529785
-55.937496185302734,-13.830855369567871,-7.836653709411621
-55.8343620300293,-13.844474792480469,-7.826645374298096
-55.731971740722656,-13.85621452331543,-7.814853191375732
-55.6310920715332,-13.864177703857422,-7.804168224334717
-55.53010559082031,-13.871562957763672,-7.797607898712158
-55.43165588378906,-13.882363319396973,-7.798607349395752
-55.340484619140625,-13.894380569458008,-7.809148788452148
-56.728336334228516,-13.609407424926758,-7.821597576141357
-56.83404541015625,-13.592555046081543,-7.820969104766846
-56.8746223449707,-13.65856647491455,-7.830166816711426
-56.621822357177734,-13.627249717712402,-7.824892997741699
-56.51177978515625,-13.648804664611816,-7.8374786376953125
-56.406166076660156,-13.666284561157227,-7.840318202972412
-56.300514221191406,-13.683296203613281,-7.841522693634033
-56.19394302368164,-13.700979232788086,-7.844242095947266
-56.08777618408203,-13.714385032653809,-7.843265056610107
-55.985328674316406,-13.725634574890137,-7.834840774536133
-55.8852424621582,-13.739501953125,-7.823176860809326
-55.78400802612305,-13.752243995666504,-7.809590816497803
-55.68394470214844,-13.75905990600586,-7.796807289123535
-55.58342742919922,-13.762564659118652,-7.7883124351501465
-55.48126983642578,-13.768503189086914,-7.788142204284668
-55.38179016113281,-13.779065132141113,-7.798721790313721
-56.77946853637695,-13.506285667419434,-7.8137431144714355
-56.91718673706055,-13.530285835266113,-7.817643642425537
-56.673805236816406,-13.523202896118164,-7.814974784851074
-56.56652069091797,-13.54275131225586,-7.822707653045654
-56.45643997192383,-13.564249038696289,-7.835104942321777
-56.349037170410156,-13.582987785339355,-7.84067964553833
-56.24345397949219,-13.6004638671875,-7.84351921081543
-56.13642120361328,-13.6149263381958,-7.842175483703613
-56.029991149902344,-13.619559288024902,-7.833611011505127
-55.93042755126953,-13.62990951538086,-7.821677207946777
-55.83323669433594,-13.649922370910645,-7.808666229248047
-55.733299255371094,-13.657427787780762,-7.795058727264404
-55.638427734375,-13.658183097839355,-7.784502029418945
-55.532997131347656,-13.662338256835938,-7.782793045043945
-56.726829528808594,-13.419127464294434,-7.805128574371338
-56.83151626586914,-13.402459144592285,-7.8042802810668945
-56.620182037353516,-13.436306953430176,-7.806430339813232
-56.511104583740234,-13.45769214630127,-7.818920612335205
-56.40199661254883,-13.478657722473145,-7.8302812576293945
-56.295494079589844,-13.496817588806152,-7.8343186378479
-56.18684768676758,-13.513962745666504,-7.83852481842041
-56.07942199707031,-13.525718688964844,-7.832350254058838
-55.9704704284668,-13.519498825073242,-7.818857192993164
-55.87190628051758,-13.544224739074707,-7.806959629058838
-55.784339904785156,-13.567989349365234,-7.796326160430908
-55.695613861083984,-13.554758071899414,-7.7861528396606445
-55.58381652832031,-13.571361541748047,-7.781907081604004
-55.42886734008789,-13.668572425842285,-7.7910475730896
-55.474422454833984,-13.568848609924316,-7.790787220001221
-56.77885437011719,-13.315359115600586,-7.795856475830078
-56.87308883666992,-13.28152084350586,-7.798144817352295
-56.9653205871582,-13.434794425964355,-7.809310436248779
-56.9119758605957,-13.349908828735352,-7.79768705368042
-56.67488098144531,-13.32997989654541,-7.790699005126953
-56.56922912597656,-13.346992492675781,-7.791906833648682
-56.45835494995117,-13.369783401489258,-7.808022975921631
-56.348392486572266,-13.391870498657227,-7.822121620178223
-56.23994064331055,-13.410555839538574,-7.8299384117126465
-56.12813949584961,-13.427046775817871,-7.8285346031188965
-56.03788757324219,-13.445918083190918,-7.821486949920654
-55.88932800292969,-13.452690124511719,-7.802550315856934
-55.96886444091797,-13.414809226989746,-7.8095173835754395
-55.7955322265625,-13.475308418273926,-7.792922496795654
-55.612186431884766,-13.492877006530762,-7.786855697631836
-55.704132080078125,-13.471696853637695,-7.7878313064575195
-55.51683044433594,-13.504150390625,-7.792062282562256
-56.72864532470703,-13.224203109741211,-7.77641487121582
-56.83088302612305,-13.211423873901367,-7.786012172698975
-56.625633239746094,-13.238625526428223,-7.771062850952148
-56.51821517944336,-13.257471084594727,-7.777024269104004
-56.404815673828125,-13.283647537231445,-7.801755428314209
-56.293094635009766,-13.307398796081543,-7.820032119750977
-56.175865173339844,-13.328404426574707,-7.822573184967041
-56.05560302734375,-13.34928035736084,-7.815183639526367
-55.5267219543457,-13.430448532104492,-7.804964542388916
-55.635414123535156,-13.406506538391113,-7.794363021850586
-55.42387771606445,-13.4744873046875,-7.816690444946289
-52.04088592529297,-14.056602478027344,-7.7880401611328125
-52.125694274902344,-14.163656234741211,-7.823563098907471
-52.058982849121094,-14.143353462219238,-7.733627796173096
-51.977935791015625,-14.13524055480957,-7.671216011047363
-52.12507629394531,-14.108280181884766,-7.865624904632568
-56.78416442871094,-13.116531372070312,-7.757181167602539
-56.88462448120117,-13.105510711669922,-7.771244049072266
-56.91481399536133,-13.219441413879395,-7.785279750823975
-56.6802864074707,-13.131987571716309,-7.754592418670654
-56.57536315917969,-13.147047996520996,-7.75049352645874
-56.465431213378906,-13.169344902038574,-7.765360355377197
-56.34775161743164,-13.200780868530273,-7.803658962249756
-56.23686218261719,-13.223546981811523,-7.815313816070557
-56.125732421875,-13.244826316833496,-7.814082145690918
-56.027374267578125,-13.256447792053223,-7.806728839874268
-55.9448127746582,-13.337203979492188,-7.801973342895508
-56.837093353271484,-13.012018203735352,-7.746109485626221
-56.90424728393555,-12.98681640625,-7.745942115783691
-57.0101318359375,-13.15776252746582,-7.775758743286133
-56.95766067504883,-13.072129249572754,-7.760148048400879
-56.73227310180664,-13.027766227722168,-7.744101047515869
-56.62572479248047,-13.045611381530762,-7.747392654418945
-56.520145416259766,-13.063100814819336,-7.7499189376831055
-56.408416748046875,-13.087019920349121,-7.768770694732666
-56.28955841064453,-13.117485046386719,-7.796262741088867
-56.18411636352539,-13.135873794555664,-7.804869174957275
-56.08426284790039,-13.150989532470703,-7.80376672744751
-55.9937744140625,-13.161107063293457,-7.7990031242370605
-55.94878005981445,-13.250568389892578,-7.799655914306641
-56.74925231933594,-12.91183090209961,-7.726656913757324
-56.85177230834961,-12.90117073059082,-7.730648517608643
-56.67955780029297,-12.940311431884766,-7.734426498413086
-56.530128479003906,-12.997857093811035,-7.743458271026611
-56.54157257080078,-12.935648918151855,-7.731498718261719
-56.431640625,-13.01542854309082,-7.756582260131836
-56.33976745605469,-13.036781311035156,-7.7739691734313965
-56.238468170166016,-13.034330368041992,-7.787692070007324
-56.13688659667969,-13.044294357299805,-7.792287826538086
-56.03575134277344,-13.057506561279297,-7.792712211608887
-56.59339141845703,-12.837613105773926,-7.711456775665283
-56.69681930541992,-12.82645320892334,-7.713055610656738
-56.198570251464844,-12.93756103515625,-7.771276473999023
-56.08280944824219,-12.954239845275879,-7.77768611907959
-56.12508010864258,-12.83871841430664,-7.758327484130859
-56.226173400878906,-12.803851127624512,-7.738246440887451
-56.32671356201172,-12.965544700622559,-7.764362812042236
-56.285640716552734,-12.874863624572754,-7.7484517097473145
-55.969329833984375,-12.973199844360352,-7.781478404998779
-56.01693344116211,-12.866555213928223,-7.76811408996582
-56.16109848022461,-12.714353561401367,-7.743826866149902
-56.053009033203125,-12.756930351257324,-7.761389255523682
-56.5567626953125,-21.28684425354004,7.097758769989014
-56.487892150878906,-21.257457733154297,7.146116256713867
-56.51177978515625,-21.196136474609375,7.07396125793457
-56.58162307739258,-21.20339012145996,7.008334636688232
-56.59994888305664,-21.378978729248047,7.120012283325195
-56.52151107788086,-21.353622436523438,7.1906418800354
-56.627620697021484,-21.301149368286133,7.03449010848999
-56.4431037902832,-21.168291091918945,7.131400108337402
-56.453983306884766,-21.290386199951172,7.21415901184082
-56.40850830078125,-21.203630447387695,7.201967239379883
-56.45124435424805,-21.11040687561035,7.0796308517456055
-56.52506637573242,-21.131444931030273,7.009453296661377
-56.374114990234375,-21.102245330810547,7.174757957458496
-56.48332214355469,-21.05694580078125,6.994865894317627
-56.57185363769531,-21.103837966918945,6.93389368057251
-56.40146255493164,-21.036357879638672,7.0753397941589355
-56.31513214111328,-21.057104110717773,7.22561502456665
-56.33845901489258,-21.01297950744629,7.136782646179199
-56.337074279785156,-21.178499221801758,7.294911861419678
-56.290916442871094,-21.087373733520508,7.311933994293213
-56.17625427246094,-20.984302520751953,7.394867420196533
-56.25985336303711,-20.96548080444336,7.225881576538086
-56.220550537109375,-21.0697078704834,7.396327495574951
-56.19076919555664,-20.928016662597656,7.311679840087891
-56.12101364135742,-20.892955780029297,7.394905090332031
-56.15293884277344,-21.049997329711914,7.485039234161377
-56.1031379699707,-20.961591720581055,7.496230125427246
-56.508094787597656,-21.001869201660156,6.907979488372803
-56.58089828491211,-21.015310287475586,6.818850517272949
-56.63558578491211,-21.110610961914062,6.868499755859375
-56.64468002319336,-21.212745666503906,6.951030254364014
-56.42367172241211,-20.97005844116211,6.988175868988037
-56.34593963623047,-20.9427547454834,7.061196327209473
-56.27281188964844,-20.912532806396484,7.1387858390808105
-56.206180572509766,-20.871109008789062,7.229075908660889
-56.13713455200195,-20.833887100219727,7.3147382736206055
-56.06485366821289,-20.80228614807129,7.394155502319336
-56.05243682861328,-20.873992919921875,7.505429267883301
-56.524635314941406,-20.937963485717773,6.805856227874756
-56.596370697021484,-20.95059585571289,6.690652847290039
-56.63763427734375,-21.037189483642578,6.765249252319336
-56.44572067260742,-20.909908294677734,6.90378999710083
-56.36560821533203,-20.88024139404297,6.983218193054199
-56.28888702392578,-20.852951049804688,7.059304714202881
-56.22146224975586,-20.81307029724121,7.147919654846191
-56.15492630004883,-20.772302627563477,7.237361431121826
-56.081787109375,-20.741790771484375,7.31559419631958
-55.9990119934082,-20.788612365722656,7.509728908538818
-56.01409912109375,-20.721961975097656,7.427573204040527
-56.45954513549805,-20.848861694335938,6.828270435333252
-56.528377532958984,-20.884525299072266,6.741224765777588
-56.38492965698242,-20.81515884399414,6.911365985870361
-56.30910110473633,-20.78719711303711,6.986462593078613
-56.236045837402344,-20.757259368896484,7.064136505126953
-56.17090606689453,-20.71227264404297,7.158371925354004
-56.10127258300781,-20.67805290222168,7.240487575531006
-56.02744674682617,-20.64986228942871,7.316128253936768
-56.54810333251953,-20.843944549560547,6.665104389190674
-56.5911865234375,-20.854244232177734,6.576842308044434
-56.66384506225586,-21.012563705444336,6.604458332061768
-56.66541290283203,-21.04667854309082,6.687554836273193
-56.47660827636719,-20.796524047851562,6.748701095581055
-56.40345001220703,-20.751785278320312,6.8357977867126465
-56.329959869384766,-20.718826293945312,6.9168620109558105
-56.25372314453125,-20.694894790649414,6.987679958343506
-56.18560791015625,-20.657289505004883,7.0734782218933105
-56.117347717285156,-20.618471145629883,7.161006927490234
-56.044273376464844,-20.588621139526367,7.238390922546387
-55.9615592956543,-20.635684967041016,7.43384313583374
-55.96949005126953,-20.57550621032715,7.33678674697876
-56.53628158569336,-20.736671447753906,6.582039833068848
-56.54515075683594,-20.69036102294922,6.483442306518555
-56.61505126953125,-20.864910125732422,6.516170978546143
-56.49323654174805,-20.740842819213867,6.668167591094971
-56.42102813720703,-20.6885986328125,6.75390100479126
-56.34941101074219,-20.654630661010742,6.842247009277344
-56.272987365722656,-20.62959861755371,6.914407730102539
-56.20167922973633,-20.597681045532227,6.994089126586914
-56.13177490234375,-20.56157684326172,7.078472137451172
-56.060462951660156,-20.52984046936035,7.157891750335693
-55.97928237915039,-20.514142990112305,7.242175579071045
-56.48112869262695,-20.632226943969727,6.613109111785889
-56.49727249145508,-20.602252960205078,6.543799877166748
-56.43056869506836,-20.596982955932617,6.675036907196045
-56.36711120605469,-20.592395782470703,6.765720844268799
-56.29396438598633,-20.562063217163086,6.843695163726807
-56.218570709228516,-20.53688621520996,6.915858268737793
-56.145633697509766,-20.507810592651367,6.992325305938721
-56.0740966796875,-20.47449493408203,7.073683738708496
-55.99873733520508,-20.449796676635742,7.145254135131836
-56.43332290649414,-20.507036209106445,6.580235481262207
-56.38807678222656,-20.52476692199707,6.694981575012207
-56.37211608886719,-20.467741012573242,6.642440319061279
-56.311805725097656,-20.500804901123047,6.765892505645752
-56.23396682739258,-20.479656219482422,6.833685874938965
-56.1577262878418,-20.455904006958008,6.904241561889648
-56.084564208984375,-20.425241470336914,6.982641696929932
-56.012508392333984,-20.395219802856445,7.060123443603516
-55.91778564453125,-20.435548782348633,7.231312274932861
-55.936527252197266,-20.36646842956543,7.154344081878662
-56.26375961303711,-20.36553192138672,6.668979167938232
-56.30414962768555,-20.393512725830078,6.630148410797119
-56.25008773803711,-20.42060661315918,6.753421783447266
-56.17142868041992,-20.401052474975586,6.819343566894531
-56.09507369995117,-20.37629508972168,6.891271114349365
-56.02284240722656,-20.34501838684082,6.970266342163086
-56.18671417236328,-20.343042373657227,6.738088130950928
-56.109745025634766,-20.32110023498535,6.806733131408691
-56.03584289550781,-20.292367935180664,6.882840156555176
-55.963653564453125,-20.261388778686523,6.961504936218262
-55.94715881347656,-20.30390167236328,7.0627570152282715
-56.19956970214844,-20.28938865661621,6.652037620544434
-56.20845413208008,-20.24306869506836,6.557807922363281
-56.125057220458984,-20.26329231262207,6.725120544433594
-56.05193328857422,-20.233089447021484,6.8030290603637695
-55.97808837890625,-20.204776763916016,6.878737449645996
-55.90187454223633,-20.180994033813477,6.949388027191162
-55.884788513183594,-20.226280212402344,7.049323081970215
-56.13380813598633,-20.216230392456055,6.631718158721924
-56.068084716796875,-20.174036026000977,6.72276496887207
-55.99514389038086,-20.144933700561523,6.7993268966674805
-55.821556091308594,-20.149723052978516,7.033344745635986
-55.832115173339844,-20.086854934692383,6.942502498626709
-55.90509796142578,-20.101776123046875,6.864830017089844
-56.144287109375,-20.167072296142578,6.540703296661377
-56.21666717529297,-20.19915199279785,6.460695743560791
-56.305091857910156,-20.341262817382812,6.544615268707275
-56.07290267944336,-20.134614944458008,6.620851516723633
-56.00313949584961,-20.099714279174805,6.703915119171143
-55.93330001831055,-20.064056396484375,6.7878007888793945
-56.15320587158203,-20.120990753173828,6.4460225105285645
-56.225074768066406,-20.17106056213379,6.361423969268799
-56.29344940185547,-20.27794647216797,6.432314872741699
-56.08109664916992,-20.090795516967773,6.52376651763916
-56.01130294799805,-20.055463790893555,6.607226848602295
-55.94137954711914,-20.01921272277832,6.691769123077393
-55.840057373046875,-20.026758193969727,6.845156669616699
-56.154869079589844,-20.087934494018555,6.337047576904297
-56.217952728271484,-20.132787704467773,6.243520259857178
-56.27534103393555,-20.210826873779297,6.26372766494751
-56.29347229003906,-20.255098342895508,6.345827579498291
-56.088260650634766,-20.046661376953125,6.427170753479004
-56.015193939208984,-20.01665687561035,6.504721641540527
-55.94706726074219,-19.97899627685547,6.5907111167907715
-55.876487731933594,-19.94506072998047,6.672660827636719
-56.162906646728516,-20.063926696777344,6.219877243041992
-56.2290153503418,-20.115842819213867,6.11464786529541
-56.270530700683594,-20.182125091552734,6.165699005126953
-56.090824127197266,-20.01256561279297,6.319185256958008
-56.02101135253906,-19.977113723754883,6.402713298797607
-55.94942855834961,-19.943498611450195,6.484402179718018
-55.87881851196289,-19.909561157226562,6.566349983215332
